par_id,art_id,keyword,country,text,label,orig_label
9382,@@433445,disabled,in,"silent conspiracyindia 's persons with disabilities act , 1995 is silent on the subject of violence towards and sexual exploitation of disabled girls and women . now , a draft disabilities bill is ready . it strongly advocates :",0,0
9383,@@7610247,migrant,my,kuala lumpur : employers found not registering illegal foreign workers under the illegal immigrants rehiring and relocation programme will be charged in court .,0,0
9384,@@24533712,in-need,gh,"""she added that """" the app is user-friendly , easy to navigate and able to give information on all the services and promotions on offer at any total service station and the app has car maintenance tips and a direct contact to the customer service officers who are ready to assist clients in need . """"""",0,0
9385,@@1955909,homeless,tz,"various other areas have been experiencing excessive rains as predicted , for instance uyui district in tabora region where it was reported mid this week that rains damaged or washed away more than 150 housing units in several villages , rending hundreds homeless .",0,0
9386,@@40077410,homeless,lk,"a happy day it was indeed when a 31 homeless street dogs found their forever homes in the loving arms of the kind children and adults who visited embark 's ' adopt a dog day ' at lyceum international school , nugegoda on the 15th of september . students from grades 1 to 8 were invited to attend along with their families and friends . the organizers were delighted by the fact that all the puppies and adult dogs who had been put up for adoption found good homes and new families in record time . in fact , embark ran out of dogs as the demand was so high , but this was just the first adoption day of many more to come at the lyceum schools , so everyone who missed out can find their forever friends at future adoption days .",0,0
9387,@@26257182,migrant,lk,the figures also show that only 26 per cent of immigrants who settled on the island in 2010 are still in cape breton .,0,0
9388,@@8170237,hopeless,ca,"however , there was no denying the room was moved . delegates from across the country were clearly inspired , especially as notley listed her own party 's many encounters with total electoral defeat -- the alberta ndp entered what was thought to be another hopeless election last may and emerged with a stunning victory .",0,0
9389,@@13840174,women,ng,"elaine thompson stormed to victory in the women 's 100m to usher in a new era for jamaican sprinting as the eight-year olympic reign of compatriot shelly-ann fraser-pryce came to an end , afp reports .",0,0
9390,@@1468679,women,hk,"the ioc 's move also reignited lingering doubts around the gold-medal-winning chinese women 's team at the 2008 games . some media outlets said they had found evidence that two members of the team were only 14 years old . however , fig said after the games ended that china had provided documentation that the two girls were 16 and that it considered the case closed .",0,0
9391,@@15281214,disabled,sg,"""on being asked whether the use of the term ' disabled ' to introduce these individuals would have a negative impact on the process of sensitisation , he said , """" i myself am not too comfortable being addressed that way , but pwd ( people with disabilities ) is a universally accepted term . """"""",0,0
9392,@@2223891,immigrant,ph,"if a person , who is barred , is applying for a temporary nonimmigrant visa such as a tourist visa again or a student , h-1b or l visa , he/she may seek a 212 ( d ) ( 3 ) waiver of the unlawful presence so long as there is no other ground to bar reentry .",0,0
9393,@@1987407,women,au,"the gift of new life can sometimes distress pregnant women and new mums , but a new free app may help them cope , say two leading mental health advocates .",0,0
9394,@@25934113,women,my,rezaee said 30 women and children had also handed themselves in to afghan authorities .,0,0
9395,@@23330445,poor-families,bd,as many as 5 million poor families were supposed to get 30 kg rice per month from september to november and march and april every year since 2016 under the programme .,0,0
9396,@@2959187,immigrant,ie,mr ariel told ministry of housing staff and officials with the israel land administration to enlarge settlements in order to prepare for the arrival of new immigrants from france . he asked the yesha council to immediately identify settlements that could be expanded .,0,0
9397,@@15782988,refugee,bd,"bangladesh has been sheltering more than half a million rohingya people and can not let in more influx of refugees from myanmar , says prime minister sheikh hasina .",0,0
9398,@@10069998,hopeless,hk,a new generation of the hopeless .,1,3
9399,@@24852044,immigrant,ie,"no social issue had divided ireland 's 4.8 million people as sharply as abortion , which was pushed up the political agenda by the death in 2012 of a 31-year-old indian immigrant from a septic miscarriage after she was refused a termination .",0,0
9400,@@23232293,disabled,gh,"mzbel , in her acceptance speech , said a disabled person , despite his or her disability , was like every human being , even though they may be facing a physical or mental challenge one way or the other .",1,4
9401,@@1917078,women,tz,""""""" paralegals installed almost across the country have been instrumental in the protection of women and other peoples ' rights ... we want to see this good work continue even after lsf pulls out their funding , """" said jonafray pembe , an official from lindi-based paralegal unit .""",0,0
9402,@@3689022,migrant,ie,"""riss says he wanted to depict the hypocrisy of europeans ' reaction to the crisis as well as the """" disenchantment """" awaiting the migrants reaching the continent 's shores alive .""",0,1
9403,@@3688857,migrant,ie,"while slovenia says it can handle only 2,500 migrants a day , its police force said about 8,300 migrants seeking to head toward western europe already were in its reception centres , with thousands more arriving by the hour .",0,0
9404,@@1840470,refugee,tz,"""somali bantu refugees who settled since the 1990 's in the land of their ancestors - the zigua tribe in tanga region , have already been naturalized , """" she said , adding that there is expectation that an additional of 1500 of bantu-somali will become tanzanians by the end of this year .""",0,0
9405,@@25097996,poor-families,gb,""""""" with cardiac arrest or any problem quite often the family are quite distressed . in my view sometimes paramedics have to get on while the poor families are standing there while they do their job .""",0,0
9406,@@20284953,in-need,au,"the backdrop to the year has been william , kate and harry 's mental health campaign , heads together , which has encouraged people to speak about their problems or be a sympathetic ear for others in need .",0,0
9407,@@701469,poor-families,za,"""winfrey 's school is an attempt to wield philanthropy and celebrity against south africa 's social and educational crises . high-achieving students from poor families were admitted after a rigorous application process in which winfrey was deeply involved , and she has visited regularly to counsel her girls . she held a last , late-night """" pajama party """" with the graduates friday .""",1,3
9408,@@21476279,refugee,sg,"the united nations reported 31 new allegations of sexual abuse and exploitation in three months friday , with nearly half of those involving staff or partner organizations of the un refugee agency .",0,0
9409,@@1787406,vulnerable,gh,"dr judith mackay feels that women are not only vulnerable to misleading tobacco advertisements , but also to second hand smoke . a conservative society makes it difficult for asian women to stand up against their smoker husbands/boyfriends . they are thus more prone to the health hazards of second hand smoke , even if they do not smoke themselves .",0,1
9410,@@2424134,vulnerable,ie,"she was only 26 at the time and looks like a trapped , wounded animal backed into a corner and staring straight down the barrel of a gun . the raw anguish she exudes in that picture emotes the harsh realities of heroin addiction as this truly vulnerable and broken soul cries out for help behind tear-filled eyes .",1,3
9411,@@9977503,in-need,ph,""""""" the boxing community is wonderful at helping those in need , today is a prime example .""",0,1
9412,@@20490645,immigrant,ng,pope hopes trump re-thinks daca decision on immigrant children,0,0
9413,@@3322914,vulnerable,ca,"a study conducted by a university of alberta researcher shows that the pine beetle not only kills adult trees , but can also leave the next generation of pine vulnerable .",0,0
9414,@@21554193,poor-families,bd,"to encourage parents to keep their children in school , unicef has given more than 400 poor families who arrived in 2016 the same sum in cash , plus grants to start small businesses .",0,0
9415,@@18856481,poor-families,my,"in her commune , 60 percent of children come from poor families that lack access to education , suffer health problems and do not have proper sanitation .",0,0
9416,@@21214905,homeless,my,"meanwhile , khatizah said 30 people from eight families from kampung kolam damai minintod , penampang were made homeless when their houses were destroyed in a landslide .",0,0
9417,@@17709460,immigrant,hk,"security bureau secretary lai tung-kwok said today the immigration department will be focusing on improving the screening procedures for asylum-seekers by amending the immigration ordinance . the department also hopes to increase its screening capacity by 75 percent to handle over 5,000 non-refoulement claims . in 2016 , number of non-ethnic chinese illegal immigrants dropped by 42 percent , while non-refoulement claims fell by 24 percent , he said .",0,0
9418,@@17259476,immigrant,jm,"mexican immigrants ordered removed from the united states travel on domestic flights to cities along the border such as san diego and brownsville , texas , according to ice . immigration officials then bus them to the us-mexico border . sometimes the immigrants are bused across the border and sometimes officials watch them walk across back to mexico .",0,0
9419,@@23755581,homeless,lk,"if most good things begin in the home , so must the life-or-death battle relating to global warming . across the world , creative and innovative architects have developed more affordable and eco-friendly ways of building houses . sri lanka 's housing and construction minister sajith premadasa , continuing the good work his father started , has launched hundreds of projects , mainly in rural areas , to provide houses with deeds and small plots of land to homeless people . social analysts see this as the first major step towards restoring the dignity of these poverty-stricken families , so that they could earn their living and rise from the second-class citizenship of living on the dole .",1,4
9420,@@15319505,migrant,ph,"prime minister najib razak on thursday said president rodrigo duterte had agreed to the gradual deportation of more than 7,000 illegal filipino immigrants now staying in sabah .",0,0
9421,@@17473892,migrant,pk,"the muslim ban is not merely against those unknown numbers who can no longer come to the united states . the muslim ban is far more a condemnation of those known muslims who are already here - immigrant , naturalised , or us-born . it is to suspend their constitutional protections and bill of rights , turn them into strangers in their own land if they are naturalised or us born .",0,0
9422,@@10301173,in-need,jm,"the audit showed that termite infestation and accumulation of dust had diminished the structural soundness of the lab , no special area was provided for waste disposal , no preparation area was provided , and many stools utilised by students were broken and in need of repair . in the machine shop , only one of three centre lathes is working ; the one drill press is non-functional , as well as the welding station and other machines in the shop .",0,0
9423,@@16072568,in-need,in,"christmas is celebration of the birth of not merely a child , but a child who changed the destiny of humans forever . it is celebration of the fact that god wanted to be a part of the human race and so he took on flesh and blood and became human like us . we can also show unconditional love through our good deeds and helping those who are in need of our help and care . be human and merciful .",0,0
9424,@@18374692,hopeless,ca,chris selley : maybe liquor retail in ontario is n't hopeless after all,0,0
9425,@@7719598,women,nz,"68% support this proposal with 28% opposing . interestingly , there was slightly stronger support from women . ends",0,0
9426,@@25215847,immigrant,nz,the washington post 's michael e. miller explains how shelters for immigrant children recently separated from their parents are different from other detention facilities .,0,0
9427,@@15077980,poor-families,bd,"their relatives were waiting outside the airport on thursday , a day after their arrival . but the poor families appeared to have no way out of the situation .",0,1
9428,@@677967,poor-families,au,"for example , what appears to be lack of effort or persistence may in fact be the effect of a belief that one is either successful immediately or else has no chance of success . outside the lab , it may be quite rational for individuals from poor families to assume there is a weaker link between effort and success , if they believe their parents or peers have worked hard and yet are still disadvantaged . people from rich backgrounds will in turn be more likely to put their advantages down to hard work and natural ability . even if low-income families are very envious , such beliefs could lead to a lack of motivation , not a greater drive .",0,1
9429,@@13587803,disabled,pk,""""""" money is also important because it is liberating for individuals , """" he writes . """" i have spoken in the past about my concern that government spending cuts in the uk will diminish support for disabled students , support that helped me during my career . in my case , of course , money has helped not only make my career possible but has also literally kept me alive . """"""",0,0
9430,@@15090913,immigrant,in,"multi-culturalism has challenged sweden 's comfortable secular identity . this year sweden faced controversy when former schools minister aida hadzialic , herself an immigrant , said religious schools that separate boys from girls should not be allowed .",0,0
9431,@@18966445,in-need,hk,"""many are now eagerly offering their views as to whether the uk should look again at the """" norway model """" of relations with the eu , or some other scheme that maintains uk participation in the single market . whatever the option , it is now clear that britain needs a policy that can command broad and genuine support .""",0,0
9432,@@23296192,migrant,ke,the improved inflows performance came on the backdrop of us review of immigration policy that continue to purge many immigrants living in the country coupled with uncertainty over brexit especially from kenyans living in the uk.,0,0
9433,@@19440985,hopeless,nz,""""""" it beggars belief this scheme has been cobbled together ten weeks from the election when for more than a year bill english has preferred to write off young unemployed people as pretty damn hopeless and too drugged and lazy .""",0,0
9434,@@1415577,women,in,"this was a common occurrence . analysts agree that rural panchayats reserved for women end up being indirectly governed by men , mostly the kith and kin of the sarpanch .",0,0
9435,@@4534702,homeless,jm,"while some said they were just out to hang out with their friends of like persuasion , this was no social gathering for others ; it was a place of work . for some of these male prostitutes , the ' clients ' they picked up on this corner were their only means of survival , and the streets , in some cases , a home for the homeless among them .",1,2
9436,@@405057,immigrant,ca,"the government-funded agency provides an array of services to help over 30,000 immigrant clients a year find a footing in their new country . but beyond offering temporary accommodation at welcome house , only one issbc staff position among 365 employees is funded to provide housing search assistance specifically to government-assisted refugees .",0,0
9437,@@17166380,disabled,sg,"the arlo app has been improved , too . you can now log in to the app using your phone 's fingerprint reader . using a beta geofencing option , i can set the camera 's motion-detection feature to be disabled automatically when my smartphone is at home .",0,0
9438,@@371642,vulnerable,ca,a new apartment building for some of winnipeg 's most vulnerable residents will open downtown next summer .,0,0
9439,@@15109118,women,ng,""""""" the bodies dead men and the injured women have been evacuated .""",0,0
9440,@@13660876,homeless,us,"yet lybarger , 79 , is one of hundreds of bend seniors who struggle to make ends meet while facing rising housing and health care costs . bend 's population is getting older , and so , too , is its homeless population , outreach workers say .",0,1
9441,@@2842310,women,us,no : some women and people of color have expressed varying degrees of support for some components of the movement 's aims .,0,0
9442,@@17405180,hopeless,ke,"experts say sexually victimised children experience later difficulty in developing age-appropriate relationships and suffer fear , hopelessness and consistent stress . they are also more likely as adults to suffer depression , regret , shame , anxiety and drug addiction .",0,0
9443,@@10230297,hopeless,lk,"thus , the constitution to be , must contain no priestly doctrines , which brainwash public in to pessimism , fatalism and listlessness . in modern world , the king has become the politician , yet , his extant status continues , virtually , to be same , with no subjection to change . the constitutional contents must contain a foundation to battle with priestly doctrines , which produce rulers of despotism and which seed innocent people in the soil of sub-normality , racial hatred , religious antagonism and make them barren and hopeless . constitution is not only a powering document , but also an educating instrument .",0,1
9444,@@13625943,disabled,nz,"some of trump 's more controversial remarks , such as his attacks on a disabled reporter and a us-born judge of mexican descent , seem to have initially registered , only to fade somewhat quickly .",0,0
9445,@@20110204,in-need,nz,"""he said the conference room at the sportsdrome was """" hardly used """" as it was also in need of renewal and it would be available for community use again when no longer needed for council staff .""",0,0
9446,@@1873390,immigrant,ng,okechukwu confirmed that the first batch of the illegal immigrants have been moved to their country .,0,0
9447,@@4628316,poor-families,pk,the complaint says the victims should be treated properly and the government should announce compensation for them as they mostly come from poor families .,0,1
9448,@@13650533,women,ie,but he said the findings should not be taken as a sign that women should seek an appendectomy or tonsillectomy thinking it could increase their chances of becoming pregnant .,0,0
9449,@@8035896,hopeless,sg,"villa , who got rid of manager remi garde in the week , were hopeless after the break as pedro scored twice for chelsea and the home fans ' misery , amid sustained protests against owner randy lerner , was completed when alan hutton was sent off for a second yellow card offence @ @",0,0
9450,@@14109497,women,ph,""""""" we absolutely expect president obama to raise concerns about some of the recent statements from the president of the philippines , """" white house deputy national security adviser ben rhodes told a media briefing when asked whether inflammatory remarks by mr. duterte about women , journalists , the united nations and others would be a topic of discussion .""",0,0
9451,@@25839010,hopeless,sg,"""in contrast , ms singam touched on ' destruction of the intellectual and cultural life ' in singapore where the strong focus on building an efficient and successful economy has led to a stifling of civil society activism and public interest in said activism . though the situation may seem hopeless , however , singam was cautiously optimistic . """" we may not be able to overthrow our government but we can change them """" , said singam .""",0,0
9452,@@22740006,women,bd,a large number of women also take part in closing prayers with the elderly at the biswa ijtema in tongi on sunday . photo : asif mahmud ove,0,0
9453,@@18676280,migrant,gb,"he would force new immigrants to sign a ' contract ' and sit an ' attitude test ' to prove they backed ' british values ' . if they failed , they would be kicked out .",0,0
9454,@@4811989,women,za,"next to video games , comics , cosplay and women with german accents , there 's one other love in my life . and that 's motorcycles . i 've got an animal farm mantra when it comes to transportation , because four wheels may be good but two wheels are better . thing is , we very rarely see proper motorcycle games released , with that vehicle being part of a niche genre . well it looks like you 'll have to don your finest leathers , because a new motorcycle sim game is finally in the works .",0,0
9455,@@40092352,vulnerable,ng,"speaking at the event , which was part of activities marking the 58th independence anniversary of nigeria and 22 years of the state 's creation , umahi noted that the vision of caring for the widows , the elderly and vulnerable was a divine assignment bestowed on",1,4
9456,@@8908280,vulnerable,au,"-- travelling at speed , sitting on a light responsive bikes we are vulnerable to fast changing road surfaces .",0,0
9457,@@4538578,disabled,my,"even with the best medical care , approximately two-thirds of stroke victims will die or be disabled and dependent on others for the rest of their lives .",0,0
9458,@@19690987,hopeless,ng,"he noted that violence that can not be separated from poverty , and a hopeless , jobless , ill-educated and ill-paid young man is the most dangerous .",1,3
9459,@@16793884,women,nz,"though it does have female members , women are currently not granted full rights at the course , and ca n't play on sundays .",0,0
9460,@@30003691,in-need,za,"what is clear from may 's address is that from now on uk aid is going to be used to stem migration of africans to the uk , while opening up african markets for british companies to export to and british investors to reap profits from . a number of commentators have already highlighted that this approach is nothing new at all . british aid already does cater to british interests . the uk does n't support countries most in need , it supports countries of most use to britain . and only with the the portion of its aid budget which even makes it out of the uk .",0,0
9461,@@18401298,migrant,ng,"a second libyan had boarded another boat packed with migrants and he has also been detained and faces people-smuggling charges , police said on thursday .",0,0
9462,@@4070647,disabled,gb,"""leam lane woman left child disabled for life <h> twisted kimberley davison is today behind bars for causing appalling injuries to a toddler who she threw round """" like a sack of potatoes """" .""",0,1
9463,@@10125964,vulnerable,bd,""""""" these businesses ( based on natural resources ) are very vulnerable , they have practically no protection in the face of rapid climate change , """" werner said while addressing the ifc 's """" pilot programme for climate resilience """" in dhaka on tuesday .""",0,0
9464,@@8083805,hopeless,za,""""""" there was concern about the level of unemployment in the area and also poverty . we 've seen in other projects , as soon as poverty ... or a feeling of desperation or hopelessness appears in a community , people start drinking more , """" olivier said .""",0,1
9465,@@18936247,women,ph,"""in my experience of moro culture being a moro myself , i have not seen any moro lady disrespectable or otherwise to be dabbling in pornographic movies or in its sale , due to the nature of """" addat , """" tausugs , sama , yakan or even badjao would not entertain the slightest thought of it . this can be traced to the sense of martabbat that women should avoid such issues .""",0,0
9466,@@24370784,homeless,gb,"the lawyer added that shields , 44 , had now left his employment as a team leader with a homeless families organisation and was currently volunteering with a firm that worked with children excluded from school .",0,0
9467,@@1800934,vulnerable,tz,their target group in particular are orphans and vulnerable children living within the local community as identified through community leaders .,0,0
9468,@@2200430,disabled,ca,"i 'm not the troll , billy . i keep my comments on topic and i do n't whine about my life . are you learning disabled too ? did i hit a nerve ? just so you understand , i was n't picking on the retards of the world , i was picking on the stupid ass comments michelle the troll makes .",0,0
9469,@@8404064,disabled,my,"the penang island city council ( mbpp ) is set to get tough on those who park indiscriminately in oku parking lots . from may , only those with disabled car stickers issued by the local councils and government departments will be allowed to park at any of the 53 oku parking lots on the island , the star reports .",0,0
9470,@@706981,poor-families,nz,"on average , those raised in poor families had slightly more of these disorders than those from rich families .",0,0
9471,@@25709042,poor-families,bd,"seremban : an umbrella body for five non-governmental organisations is appealing to the government to release approved funds to allow some 6,500 preschoolers from poor families to continue with their education .",0,0
9472,@@4603475,women,jm,"locally , there have been shocking discoveries by women who have caught their husbands in bed with their own daughters ; husbands leading double lives with male prostitutes in new kingston ; or even mates who snap and kill or maim at the slightest provocation .",0,0
9473,@@17182625,in-need,sg,"the scandinavian country is known for its cradle-to-grave welfare system , which includes affordable health care and generous social benefits for those in need .",0,0
9474,@@14300315,women,nz,"""hawke 's bay paediatrician and former children 's commissioner russell wills said alcohol consumption was as high as it had ever been with """" aggressive marketing """" and cheap prices fuelling problem drinking among young women to an extent not seen a generation ago .""",0,0
9475,@@20769668,immigrant,us,"washington , d.c. -- conservative senators from three gop states have proposed allowing illegal immigrants brought to the united states as children to legally remain in the country and potentially become citizens .",0,0
9476,@@21332919,immigrant,sg,"george town , oct 27 -- two dilapidated godowns , which used to house new immigrants back in the 19th century , will be given a new lease of life and converted into a multimedia super corridor ( msc ) status office space .",0,0
9477,@@20848340,refugee,lk,the threat of buddhist monk led mobs protesting against the rohingya refugees has led to security being tightened in boosa.,0,0
9478,@@7596240,immigrant,hk,"but these immigrants as a whole do not tend towards patriotism or political allegiance , though there is no denying that some still constitute the voter base of the pro-beijing parties .",0,0
9479,@@25640243,hopeless,ng,"i remember a course mate of mine who was very fashionable and could strut in heels better than a lot of females , myself included ( although i probably shouldn ? ? ? t include myself since i am totally hopeless in heels ) . he was confident and we loved him the way he was .",0,0
9480,@@19736614,women,us,"hall , 34 , is expected to be the primary challenger to favorite aliphine tuliamuk in today 's women 's race . her lengthy resume in the sport includes victories this year in a half-marathon in australia and the freihofer 's run for women 5k in new york , where she came from behind to edge tuliamuk .",0,0
9481,@@14864748,in-need,gh,""""""" ( please remember , this man is still in need of help and she is blocking my row from even standing up while bombarding me with questions . )""",0,0
9482,@@26312151,disabled,in,"it starts at the airport . the quiet belief in lines , the air of solicitousness that creeps in almost imperceptibly , the deference to women , children , the disabled or senior citizens . indians on the verge of leaving india always seem to have a switch that mysteriously turns on or off just before those international flights turn on their boarding signs .",0,0
9483,@@23224477,homeless,au,"children in ky feel the effects of homelessness <h> homelessness is threatening children 's education , a new report has found .",0,0
9484,@@1929301,refugee,tz,"however , he said tanzania is not a rich country and that it needs necessary help to cater for refugees coming into the country .",0,0
9485,@@3743979,migrant,us,"""when the potato famine sent droves of immigrants to america , new york city saw the beginning of a new immigrant infrastructure in which the irish would eventually dominate powerful unions , civil service jobs and catholic institutions in the city . given their firm hold on construction work during a critical period of growth in manhattan , """" bono of u2 exaggerated only slightly when he said the irish built new york , """" says stephen petrus , the andrew w. mellon fellow at the new york historical society . while the great depression and world war ii had decreased the rate of irish immigration , newcomers to the city in 1950 would still find vibrant irish enclaves with steady jobs available , an irish mayor in william o'dwyer and an irish-american cardinal in francis spellman , who was """" highly influential , not just in religion , but in politics , """" petrus says .""",0,0
9486,@@16622558,migrant,ca,"2 . kensington market . toronto is a city of immigrants , and kensington market just a few blocks west of city hall is proof of that . while the neighbourhood has evolved over the years , in the post-war years it was the touchdown spot for the waves of new immigrants that canada has traditionally welcomed . and it is still , for all the changes , your company should appreciate that it 's one of the best places to get an empanada in the city .",0,0
9487,@@22504868,in-need,au,"after an exhausting year that saw a presidency toppled by a corruption scandal and nuclear-armed north korea firing missile after missile , south koreans entered 2018 in need of a happy distraction .",0,0
9488,@@4719088,hopeless,jm,"that foundation became an oasis for grant 's pen residents , and as they embraced our motto , ' doing what love requires ' , political tensions eased and hopeless young people were able to get skills training as the foundation partnered with heart trust/nta to make them employable .",1,4
9489,@@25551761,homeless,ie,emergency workers in military protective suits search the fenced off john baker house for homeless people on rollestone street in salisbury,0,0
9490,@@25512671,refugee,ca,"both israel and jordan , which beefed up their borders , said they would not let refugees in but distributed aid inside syria .",0,0
9491,@@1753752,vulnerable,in,"poorer nations hardest hit by hunger ? in africa and south america ? are more vulnerable to price hikes . but even after the geologically unusual earthquake in january , haitian farmers rejected monsanto 's ? gift ? of gm seeds . however , the big push remains in africa and china .",0,1
9492,@@19446074,women,nz,""""""" the trends are well-known . there is a growing population and business sector , our women 's game is strong , as are our junior numbers ( under 13 ) . there is a slight drop-off in school-leavers and the club side of things seems to be trending down . that 's a challenge .""",0,0
9493,@@10027619,migrant,pk,"muslim immigrants in the us consist of 10pc of all legal immigrants , as well a small percentage of unauthorised and undocumented immigrants . muslim immigrants to america have particularly increased in the last two decades .",0,0
9494,@@13938514,hopeless,ie,"sit at sunset on the landungsbr ? cke , looking out over the elbe river , and you will be hooked by the urban ballet of cranes , container ships and cruisers . having the world in their backyard is why the hamburg crowd are hopelessly devoted to their home town .",0,0
9495,@@17063728,in-need,au,"every year , australia provides protection to thousands of refugees under its humanitarian program . in 2015-16 , the government issued 15,552 visas to people in need of humanitarian assistance overseas . these included people determined to be refugees by the united nations high commissioner for refugees ( unhcr ) in camps outside australia .",0,0
9496,@@8774719,women,my,"after realising that other women found themselves in the same position , ms thorp decided to post the petition .",0,0
9497,@@19486304,women,bd,she was guest speaks in philadelphia usa about global education . where she deliver her lecture about education and empowerment of women .,0,0
9498,@@3604092,homeless,ie,man charged with manslaughter of homeless chef in cork <h> french man vincent morgain died on september 15th after being assaulted,0,0
9499,@@7576955,in-need,ie,""""""" upon inspection , a brick culvert running under the railway line was found to be in a state of poor repair and in need of restoration .""",0,0
9500,@@17357521,in-need,us,"police in fox crossing allege the men stole nearly 1,800 cases of diapers -- valued at more than $45,000 -- from a charitable organization that provides goods to families in need . the men , john forbes and jason havel , were charged wednesday with one count of theft of movable property , wluk-tv reported .",0,0
9501,@@24014647,hopeless,ng,"depression and suicide risk depression is a major risk factor for suicide . the deep despair and hopelessness that goes along with depression can make suicide feel like the only way to escape the pain . the act of suicide is often a desperate attempt to control the symptoms of depression . during a severe depression , a person has little or no control over painful and disturbing thoughts and feelings . these are symptoms of the illness , not a part of a person 's true self .",0,0
9502,@@25500889,in-need,tz,""""""" if you are in need and you no longer obtain concessional loan , you must shift to other type of loans which are more expensive . what we are seeing now is that concessional loans have declined and countries are forced to go for non-concessional loans with short terms . """"""",0,0
9503,@@22620321,homeless,pk,"under this strategy shelters have been replaced by housing units based on supported rental housing . charities letting property in london resonance limited , an investment company that works with social enterprises , developed the real lettings property fund in collaboration with homelessness charity st mungo 's .",0,0
9504,@@24082637,in-need,sg,""""""" there are four rental blocks around here and each block has about 200 units , """" she updated me though not all are in need of further assistance but potentially there are almost 800 families living close to or below poverty or else they wo n't be living in subsidised housing .""",0,0
9505,@@21279168,hopeless,za,"i mention these moments to highlight and illustrate the potential that young people have to change our society . in all these moments they were able to find a way in situations that were otherwise deemed hopeless . where other people could not have thought that there was way , young people were able to create one .",0,0
9506,@@4690512,refugee,my,"since opening its doors to syrians fleeing war , sweden has welcomed record numbers of refugees and a small but growing group are taking fast-tracks to jobs , bucking unemployment trends .",1,2
9507,@@20115557,migrant,gb,"from the role of the washing machine in the lives of indian housewives to the painful and uplifting stories of the early mixed marriages , this book is at its strongest when it allows the immigrant story to tell itself , when it veers away from statistics and focuses on the individual memoir .",0,1
9508,@@494605,refugee,us,"most deserters living in refugee camps are now scarred by the brutality they witnessed and participated in , all for a cause they despised . there is no one to sympathize for their war trauma and most would like nothing more than to forget . you wo n't hear from the unsuccessful deserters and dissenters of the syrian ranks who have been executed anonymously , often casually by a loyal inner corps of junior officers and paramilitary , in untold thousands .",0,1
9509,@@277661,refugee,us,"aid agencies are warning that a whole generation of syrian children is being mentally scarred by the conflict at home -- and by the difficulties of life as a refugee . as henry ridgwell reports , charities say treatment for traumatized children is vastly underfunded.",0,1
9510,@@2599892,immigrant,hk,"""his advice for would-be chinese investor immigrants : """" try singapore . the door to canada is closed . """"""",0,0
9511,@@3474059,migrant,gb,fourteen suspected illegal immigrants were found hiding in the backs two separate lorries on the m20 today - as more than 150 migrants burst into britain from calais in just three days .,0,0
9512,@@24931416,in-need,bd,"following major outbreaks of violence in myanmar in august 2017 , over 400,000 rohingya and host communities are currently in need of humanitarian assistance in rakhine state , while about 700,000 rohingya refugees have crossed the border into neighbouring bangladesh .",0,0
9513,@@25304197,immigrant,au,"it is clear the us is feeling the heat over treatment of immigrant children , over leaving human rights out of the north korea talks completely , support for rodrigo duterte in the philippines and vladimir putin in russia , and on many long-term domestic human rights issues , such as the death penalty , incarceration , and torture .",0,0
9514,@@50065444,homeless,gb,"amid a flood in islampur , jamalpur , bangladesh , a woman on a raft searches for somewhere dry to take shelter . bangladesh is one of the most vulnerable places in the world to sea level rise , which is expected to make tens of millions of people homeless by 2050 .",0,0
9515,@@19244612,hopeless,pk,it is very difficult to believe one politician and disbelieve the other . all are bunch of liars i was also moved when i say the video clip in which he was pleading that he is being severely tortured . now i believe that he is a hopeless actor .,0,0
9516,@@16427492,homeless,pk,"the cabinet was told that there are 29 administrative districts and 146 census districts in the province which include 932 census charges , 5,132 census circles and 38,842 census blocks . each block would be completed in 14 days and three days would be allotted for housing numbering , 10 days for filling up of form-2 and one day for enumeration of the homeless population .",0,0
9517,@@17614129,homeless,ph,"""bantayan island , cebu -- when supertyphoon """" yolanda """" ( international name : haiyan ) pummeled the visayas in november 2013 , the eyes of the world and much of the international aid that poured into the country centered in tacloban city -- one of the areas severely hit by the strongest storm that made landfall on record . but not so far away , in a small island at the northern end of cebu , the suffering of thousands of families left devastated and homeless by the typhoon was just as valid , sans the media spotlight .""",0,0
9518,@@4521109,homeless,jm,"bond went out of his way to help the less fortunate , often going on the road with kim to take food to the homeless .",1,4
9519,@@21134414,immigrant,nz,"""such initiatives would have got the liberals in the united states cheering and shouting roaring """" hurrahs ! """" had they taken place just a few years earlier . but they received only a lukewarm welcome and hardly any support , because the yankee liberals seem to have aligned themselves with quite a different agenda since the election of donald trump . his infamous executive order to bar immigrants and travellers from several muslim-majority countries was too precious an opportunity to miss .""",0,0
9520,@@1838957,women,tz,"speaking during a two-day east african regional conference on child marriage , yesterday in dar es salaam , the director of gender , children and social development , in the ministry of community development , gender and children , tukae njiku , said majority of women who got into early marriage have been found to be infected with hiv/aids .",0,0
9521,@@22825658,women,hk,"the two koreas reached a package of olympics-related rapprochement deals on wednesday , including marching together at the opening ceremony and fielding their first joint olympic team , in women 's ice hockey . the agreements came after three rounds of talks which began after kim said in a new year 's speech that he was willing to send a delegation to the feb. 9-25 pyeongchang games .",0,0
9522,@@17655908,immigrant,nz,"across the pasig river from downtown manila lies binondo district , noted for its street markets and chinatown , which is probably the world 's oldest , having been designated for chinese immigrants in 1594 . its two cathedrals are a legacy of the colonial spanish determination to catholicise its population .",0,0
